productname,process_stage,duration_hours,ph,temperature_c,experiment_type,additive_dose_pct,влага,сухие_вещества,fat_pct,protein_pct,density_kg_m3,кислотность,orp_mv,viscosity_mpa_s,water_activity,kmafanm,lactic_bacteria,pressure_mpa,humidity_pct
Айран,Ферментация,6.122448979591837,4.60572386313574,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,74.97104547457042,64.78861704597675,200.80964496811924,0.8652600000000001,4559800.139933135,10000000,0.1,80.0
Айран,Ферментация,6.326530612244898,4.585948536735644,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,75.76205853057428,64.10214062874282,205.30495801473012,0.8652600000000001,5592130.973584847,10000000,0.1,80.0
Айран,Ферментация,6.530612244897959,4.56671655784907,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,76.53133768603723,63.57478480725775,209.80653709573753,0.8652600000000001,6858179.7153472565,10000000,0.1,80.0
Айран,Ферментация,6.73469387755102,4.547998865119741,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,77.28004539521038,62.43341205424014,214.31422074101172,0.8652600000000001,8410859.693768747,10000000,0.1,80.0
Айран,Ферментация,6.938775510204081,4.529768668144527,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,78.00925327421893,60.528907889380704,218.8278557967383,0.8652600000000001,10315063.723097803,10000000,0.1,80.0
Айран,Ферментация,7.142857142857143,4.512001216854535,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,78.71995132581861,62.91864602527946,223.34729679404626,0.8652600000000001,12650376.238043312,10000000,0.1,80.0
Айран,Ферментация,7.346938775510204,4.494673599447478,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,79.4130560221009,64.29890789436608,227.8724053802163,0.8652600000000001,15514399.451134963,10000000,0.1,80.0
Айран,Ферментация,7.551020408163265,4.477764564731943,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,80.08941741072232,67.15384062210597,232.40304980488392,0.8652600000000001,19026832.546334323,10000000,0.1,80.0
Айран,Ферментация,7.755102040816327,4.461254365427827,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,80.74982538288694,64.31580374581245,236.93910445473236,0.8652600000000001,23334474.39499591,10000000,0.1,80.0
Айран,Ферментация,7.959183673469388,4.445124619524819,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,81.39501521900726,68.61559940854858,241.48044943107422,0.8652600000000001,28617358.878034648,10000000,0.1,80.0
Айран,Ферментация,8.16326530612245,4.429358187257861,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,82.02567250968556,69.86433956786593,246.02697016548066,0.8652600000000001,35096279.23437837,10000000,0.1,80.0
Айран,Ферментация,8.36734693877551,4.413939061635057,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,82.64243753459773,65.37369454413357,250.57855706925875,0.8652600000000001,43042015.90884374,10000000,0.1,80.0
Айран,Ферментация,8.571428571428571,4.398852270765044,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,83.24590916939826,64.85586576556025,255.13510521312108,0.8652600000000001,52786653.56874751,10000000,0.1,80.0
Айран,Ферментация,8.775510204081632,4.3840837904897985,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,83.83664838040808,68.12602008702606,259.6965140338631,0.8652600000000001,64737460.273426525,10000000,0.1,80.0
Айран,Ферментация,8.979591836734695,4.369620466045029,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,84.41518135819888,66.80472635882205,264.26268706524604,0.8652600000000001,79393908.86363636,10000000,0.1,80.0
Айран,Ферментация,9.183673469387756,4.355449941651376,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,84.98200233394499,67.66293248438433,268.8335316906416,0.8652600000000001,97368551.96395163,10000000,0.1,80.0
Айран,Ферментация,9.387755102040817,4.341560597092073,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,85.5375761163171,66.32229296457562,273.40895891527117,0.8652600000000001,119412623.04946202,10000000,0.1,80.0
Айран,Ферментация,9.591836734693878,4.327941490461317,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,86.08234038154734,69.30323827556445,277.9888831561361,0.8652600000000001,146447433.5495109,10000000,0.1,80.0
Айран,Ферментация,9.795918367346939,4.3145823063766295,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,86.61670774493484,73.94622793483211,282.57322204794775,0.8652600000000001,179602878.20120066,10000000,0.1,80.0
Айран,Ферментация,10.0,4.301473309041141,42.0,Опыт 2 (Сироп 1%),1.0,87.4,12.6,3.2,3.0,1038.04,87.14106763835439,73.22620490890846,287.161896263561,0.8652600000000001,220264657.9480672,10000000,0.1,80.0
Айран,Ферментация,0.0,5.98,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,20.0,20.80769898624821,120.50321353758714,0.85932,10000.0,10000000,0.1,80.0
Айран,Ферментация,0.20408163265306123,5.847583675048099,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,25.29665299807604,22.86466348590406,124.67867293520192,0.85932,12263.982635139904,10000000,0.1,80.0
Айран,Ферментация,0.40816326530612246,5.735949934775031,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,29.762002608998763,29.190663236832165,128.9038412797525,0.85932,15040.527007501314,10000000,0.1,80.0
Айран,Ферментация,0.6122448979591837,5.639451553743891,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,33.62193785024438,30.64440869743676,133.1719289915356,0.85932,18445.67620433489,10000000,0.1,80.0
Айран,Ферментация,0.8163265306122449,5.554470140933861,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,37.021194362645566,33.7494749004614,137.4778289782965,0.85932,22621.74526633764,10000000,0.1,80.0
Айран,Ферментация,1.0204081632653061,5.478547419406914,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,40.05810322372344,39.32085930146924,141.81755448669026,0.85932,27743.26911229232,10000000,0.1,80.0
Айран,Ферментация,1.2244897959183674,5.409936832523497,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,42.802526699060124,35.17265565358694,146.18790349342436,0.85932,34024.29706351663,10000000,0.1,80.0
Айран,Ферментация,1.4285714285714286,5.347352821964357,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,45.30588712142574,38.569345046442336,150.58624561302003,0.85932,41727.33883598096,10000000,0.1,80.0
Айран,Ферментация,1.6326530612244898,5.289821628243005,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,47.607134870279815,38.63707819751121,155.01038012218166,0.85932,51174.335889506954,10000000,0.1,80.0
Айран,Ферментация,1.836734693877551,5.236587958230694,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,49.73648167077226,42.19086460179601,159.45843762948587,0.85932,62760.11667137301,10000000,0.1,80.0
Айран,Ферментация,2.0408163265306123,5.187054156413765,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,51.717833743449404,41.0475227855638,163.92880976640834,0.85932,76968.89810370731,10000000,0.1,80.0
Айран,Ферментация,2.2448979591836737,5.140739176369852,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,53.57043294520594,46.82741080416954,168.42009755262015,0.85932,94394.52297897195,10000000,0.1,80.0
Айран,Ферментация,2.4489795918367347,5.097250088812726,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,55.30999644749098,47.96145528664594,172.93107260352042,0.85932,115765.27906664264,10000000,0.1,80.0
Айран,Ферментация,2.6530612244897958,5.056261792988419,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,56.949528280463255,47.48630490768547,177.46064740949544,0.85932,141974.33722254302,10000000,0.1,80.0
Айран,Ферментация,2.857142857142857,5.017502250815352,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,58.49990996738594,53.15090365904673,182.00785217379456,0.85932,174117.08063327652,10000000,0.1,80.0
Айран,Ферментация,3.0612244897959187,4.9807415325243145,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,59.97033869902744,50.432118318897274,186.5718164891525,0.85932,213536.88533677583,10000000,0.1,80.0
Айран,Ферментация,3.2653061224489797,4.945783550901967,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,61.36865796392133,50.86528825296806,191.1517546485935,0.85932,261881.26537320795,10000000,0.1,80.0
Айран,Ферментация,3.4693877551020407,4.912459729193712,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,62.701610832251546,50.32767406627025,195.74695372933581,0.85932,321170.72910054866,10000000,0.1,80.0
Айран,Ферментация,3.673469387755102,4.880624084018704,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,63.975036639251854,54.41672884090302,200.35676382295395,0.85932,393883.2244604352,10000000,0.1,80.0
Айран,Ферментация,3.8775510204081636,4.850149360025711,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,65.19402559897159,53.591553029379064,204.98058994797037,0.85932,483057.70250556926,10000000,0.1,80.0
Айран,Ферментация,4.081632653061225,4.820923957373541,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,66.36304170505838,56.31530799390876,209.6178852965877,0.85932,592421.1275298878,10000000,0.1,80.0
Айран,Ферментация,4.285714285714286,4.792849464561106,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,67.48602141755576,55.9013883542147,214.2681455505265,0.85932,726544.2420716546,10000000,0.1,80.0
Айран,Ферментация,4.4897959183673475,4.765838658896766,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,68.56645364412938,56.83679231312877,218.93090406182722,0.85932,891032.5968427663,10000000,0.1,80.0
Айран,Ферментация,4.6938775510204085,4.739813872114244,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,69.60744511543027,55.381870860736655,223.60572773962238,0.85932,1092760.82950233,10000000,0.1,80.0
Айран,Ферментация,4.8979591836734695,4.714705643928713,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,70.61177424285148,58.79858199339058,228.29221351778062,0.85932,1340159.9837377649,10000000,0.1,80.0
Айран,Ферментация,5.1020408163265305,4.690451604725318,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,71.58193581098729,56.331031472902325,232.98998530407184,0.85932,1643569.8768869324,10000000,0.1,80.0
Айран,Ферментация,5.3061224489795915,4.666995542124785,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,72.52017831500862,62.654815914448,237.69869133125695,0.85932,2015671.2429780366,10000000,0.1,80.0
Айран,Ферментация,5.510204081632653,4.644286616267284,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,73.42853534930867,58.60482094863117,242.41800184582286,0.85932,2472015.7122033527,10000000,0.1,80.0
Айран,Ферментация,5.714285714285714,4.622278696257167,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,74.30885214971333,61.59303107351363,247.14760708206188,0.85932,3031675.776825492,10000000,0.1,80.0
Айран,Ферментация,5.918367346938775,4.600929795990616,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,75.16280816037536,59.44910710864714,251.88721547864245,0.85932,3718041.9082362107,10000000,0.1,80.0
Айран,Ферментация,6.122448979591837,4.580201592022547,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,75.99193631909813,65.68304353730768,256.6365521023349,0.85932,4559800.139933135,10000000,0.1,80.0
Айран,Ферментация,6.326530612244898,4.560059009560734,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,76.79763961757064,63.10096064945213,261.3953572495681,0.85932,5592130.973584847,10000000,0.1,80.0
Айран,Ферментация,6.530612244897959,4.540469865351981,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,77.58120538592078,62.31554230750523,266.16338520134923,0.85932,6858179.7153472565,10000000,0.1,80.0
Айран,Ферментация,6.73469387755102,4.521404558329107,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,78.34381766683575,64.38837602248752,270.94040311102117,0.85932,8410859.693768747,10000000,0.1,80.0
Айран,Ферментация,6.938775510204081,4.5028358005529245,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,79.08656797788304,65.58539871896654,275.72619000754503,0.85932,10315063.723097803,10000000,0.1,80.0
Айран,Ферментация,7.142857142857143,4.484738382310405,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,79.81046470758383,64.59880431090518,280.520535899641,0.85932,12650376.238043312,10000000,0.1,80.0
Айран,Ферментация,7.346938775510204,4.46708896629436,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,80.51644134822564,64.02815149704492,285.32324096830837,0.85932,15514399.451134963,10000000,0.1,80.0
Айран,Ферментация,7.551020408163265,4.449865906648393,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,81.2053637340643,68.51716659434335,290.13411483704874,0.85932,19026832.546334323,10000000,0.1,80.0
Айран,Ферментация,7.755102040816327,4.433049089357201,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,81.87803642571197,65.28123938059636,294.95297591064195,0.85932,23334474.39499591,10000000,0.1,80.0
Айран,Ферментация,7.959183673469388,4.41661979103028,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,82.53520835878881,70.27315158822593,299.77965077458117,0.85932,28617358.878034648,10000000,0.1,80.0
Айран,Ферментация,8.16326530612245,4.4005605535926495,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,83.17757785629404,65.54351410984668,304.6139736483451,0.85932,35096279.23437837,10000000,0.1,80.0
Айран,Ферментация,8.36734693877551,4.384855072779708,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,83.80579708881169,70.32174169488434,309.4557858865883,0.85932,43042015.90884374,10000000,0.1,80.0
Айран,Ферментация,8.571428571428571,4.36948809865068,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,84.4204760539728,65.86345820788657,314.30493552309804,0.85932,52786653.56874751,10000000,0.1,80.0
Айран,Ферментация,8.775510204081632,4.354445346598895,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,85.02218613604424,67.27760745220773,319.16127685301177,0.85932,64737460.273426525,10000000,0.1,80.0
Айран,Ферментация,8.979591836734695,4.339713417557293,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,85.61146329770828,69.64736975040631,324.02467004935517,0.85932,79393908.86363636,10000000,0.1,80.0
Айран,Ферментация,9.183673469387756,4.325279726282044,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,86.18881094871824,70.2785480960365,328.8949808104363,0.85932,97368551.96395163,10000000,0.1,80.0
Айран,Ферментация,9.387755102040817,4.311132436752355,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,86.75470252990581,72.4140642380495,333.7720800350422,0.85932,119412623.04946202,10000000,0.1,80.0
Айран,Ферментация,9.591836734693878,4.297260403855599,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,87.30958384577605,74.91467402207289,338.65584352274294,0.85932,146447433.5495109,10000000,0.1,80.0
Айран,Ферментация,9.795918367346939,4.28365312063791,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,87.85387517448363,71.13122156772447,343.54615169691493,0.85932,179602878.20120066,10000000,0.1,80.0
Айран,Ферментация,10.0,4.270300670494763,42.0,Опыт 2 (Сироп 2%),2.0,86.8,13.2,3.2,3.0,1040.32,88.38797318020951,72.10474675751806,348.4428893483622,0.85932,220264657.9480672,10000000,0.1,80.0
Айран,Ферментация,0.0,5.98,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,20.0,19.42736902408099,170.50321353758713,0.85338,10000.0,10000000,0.1,80.0
Айран,Ферментация,0.20408163265306123,5.8453550692985585,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,25.385797228057676,25.308634374893806,174.7562867765688,0.85338,12263.982635139904,10000000,0.1,80.0
Айран,Ферментация,0.40816326530612246,5.731842500297192,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,29.926299988112355,25.032604383958013,179.0732016953666,0.85338,15040.527007501314,10000000,0.1,80.0
Айран,Ферментация,0.6122448979591837,5.633720023091614,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,33.85119907633545,30.339907713384985,183.44539579239154,0.85338,18445.67620433489,10000000,0.1,80.0
Айран,Ферментация,0.8163265306122449,5.547308348074403,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,37.30766607702389,30.858596244195283,187.8664110877108,0.85338,22621.74526633764,10000000,0.1,80.0
Айран,Ферментация,1.0204081632653061,5.470107824782627,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,40.39568700869495,36.82564804721889,192.33119453655513,0.85338,27743.26911229232,10000000,0.1,80.0
Айран,Ферментация,1.2244897959183674,5.400342501514076,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,43.186299939436985,34.864054814080845,196.83567935247044,0.85338,34024.29706351663,10000000,0.1,80.0
Айран,Ферментация,1.4285714285714286,5.336705183624346,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,45.73179265502617,35.808748508282285,201.37651860592925,0.85338,41727.33883598096,10000000,0.1,80.0
Айран,Ферментация,1.6326530612244898,5.278205722967993,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,48.0717710812803,41.166607405778386,205.95090739455327,0.85338,51174.335889506954,10000000,0.1,80.0
Айран,Ферментация,1.836734693877551,5.224076114610453,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,50.2369554155819,42.323949162465,210.55645947039295,0.85338,62760.11667137301,10000000,0.1,80.0
Айран,Ферментация,2.0408163265306123,5.173708644319747,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,52.251654227210125,47.41761707072914,215.1911188876796,0.85338,76968.89810370731,10000000,0.1,80.0
Айран,Ферментация,2.2448979591836737,5.126614169520537,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,54.13543321917853,46.18955354888652,219.85309502446938,0.85338,94394.52297897195,10000000,0.1,80.0
Айран,Ферментация,2.4489795918367347,5.0823931478109765,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,55.90427408756096,45.749640071103705,224.54081370073723,0.85338,115765.27906664264,10000000,0.1,80.0
Айран,Ферментация,2.6530612244897958,5.040715006895658,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,57.5713997241737,47.979930091461924,229.2528796815824,0.85338,141974.33722254302,10000000,0.1,80.0
Айран,Ферментация,2.857142857142857,5.001303130211964,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,59.14787479152146,48.85120420968314,233.9880474214247,0.85338,174117.08063327652,10000000,0.1,80.0
Айран,Ферментация,3.0612244897959187,4.963923718204947,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,60.64305127180212,50.72247510200146,238.74519789496748,0.85338,213536.88533677583,10000000,0.1,80.0
Айран,Ферментация,3.2653061224489797,4.928377383455716,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,62.064904661771365,55.80762396846839,243.52332000449937,0.85338,261881.26537320795,10000000,0.1,80.0
Айран,Ферментация,3.4693877551020407,4.894492712013242,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,63.42029151947035,52.21369412539898,248.32149548269487,0.85338,321170.72910054866,10000000,0.1,80.0
Айран,Ферментация,3.673469387755102,4.862121263553381,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,64.71514945786478,56.71995287565103,253.1388865033249,0.85338,393883.2244604352,10000000,0.1,80.0
Айран,Ферментация,3.8775510204081636,4.83113364097986,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,65.95465436080562,54.850337199793586,257.9747254165683,0.85338,483057.70250556926,10000000,0.1,80.0
Айран,Ферментация,4.081632653061225,4.801416366193292,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,67.14334535226833,54.429406215177636,262.8283061705365,0.85338,592421.1275298878,10000000,0.1,80.0
Айран,Ферментация,4.285714285714286,4.7728693713980395,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,68.28522514407844,55.910225786438204,267.69897708513315,0.85338,726544.2420716546,10000000,0.1,80.0
Айран,Ферментация,4.4897959183673475,4.745403965918872,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,69.38384136324515,56.267911889801084,272.58613472087325,0.85338,891032.5968427663,10000000,0.1,80.0
Айран,Ферментация,4.6938775510204085,4.718941174309714,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,70.44235302761145,61.14157036481808,277.48921864206085,0.85338,1092760.82950233,10000000,0.1,80.0
Айран,Ферментация,4.8979591836734695,4.693410367248691,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,71.46358531005237,61.50948259118689,282.4077069163678,0.85338,1340159.9837377649,10000000,0.1,80.0
Айран,Ферментация,5.1020408163265305,4.668748125421957,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,72.45007498312174,60.97510173153094,287.3411122252828,0.85338,1643569.8768869324,10000000,0.1,80.0
Айран,Ферментация,5.3061224489795915,4.6448972903793395,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,73.40410838482643,64.54403768824344,292.28897848478954,0.85338,2015671.2429780366,10000000,0.1,80.0
Айран,Ферментация,5.510204081632653,4.621806166611193,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,74.3277533355523,60.522033487515216,297.2508778949461,0.85338,2472015.7122033527,10000000,0.1,80.0
Айран,Ферментация,5.714285714285714,4.599427846825311,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,75.22288612698759,60.367153574010366,302.22640835215446,0.85338,3031675.776825492,10000000,0.1,80.0
Айран,Ферментация,5.918367346938775,4.577719638279378,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,76.0912144688249,65.43232450387234,307.2151911698355,0.85338,3718041.9082362107,10000000,0.1,80.0
Айран,Ферментация,6.122448979591837,4.556642572533445,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,76.93429709866223,60.946133896852444,312.2168690627151,0.85338,4559800.139933135,10000000,0.1,80.0
Айран,Ферментация,6.326530612244898,4.5361609844762025,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,77.75356062095192,60.27955454718551,317.23110435753915,0.85338,5592130.973584847,10000000,0.1,80.0
Айран,Ферментация,6.530612244897959,4.5162421492008225,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,78.55031403196712,66.13665746935968,322.25757739916423,0.85338,6858179.7153472565,10000000,0.1,80.0
Айран,Ферментация,6.73469387755102,4.496855967445446,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,79.3257613021822,65.04982832148524,327.29598512596397,0.85338,8410859.693768747,10000000,0.1,80.0
Айран,Ферментация,6.938775510204081,4.477974692006831,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,80.08101231972677,64.78528888815293,332.34603979256303,0.85338,10315063.723097803,10000000,0.1,80.0
Айран,Ферментация,7.142857142857143,4.4595726888850535,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,80.81709244459788,67.21115412225193,337.40746782125643,0.85338,12650376.238043312,10000000,0.1,80.0
Айран,Ферментация,7.346938775510204,4.441626227999174,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,81.53495088003308,68.12316744194837,342.48000876624474,0.85338,15514399.451134963,10000000,0.1,80.0
Айран,Ферментация,7.551020408163265,4.424113299186655,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,82.23546803253382,67.96195363933161,347.56341437711,0.85338,19026832.546334323,10000000,0.1,80.0
Айран,Ферментация,7.755102040816327,4.407013449907392,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,82.91946200370433,66.23307069290934,352.6574477498775,0.85338,23334474.39499591,10000000,0.1,80.0
Айран,Ферментация,7.959183673469388,4.390307641650706,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,83.58769433397178,67.65262982769269,357.76188255561743,0.85338,28617358.878034648,10000000,0.1,80.0
Айран,Ферментация,8.16326530612245,4.37397812251707,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,84.24087509931721,68.87294269418068,362.87650233789884,0.85338,35096279.23437837,10000000,0.1,80.0
Айран,Ферментация,8.36734693877551,4.35800831383631,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,84.87966744654763,69.8656360204218,368.00109987154576,0.85338,43042015.90884374,10000000,0.1,80.0
Айран,Ферментация,8.571428571428571,4.342382709006652,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,85.50469163973392,69.1212314076425,373.13547657613117,0.85338,52786653.56874751,10000000,0.1,80.0
Айран,Ферментация,8.775510204081632,4.327086783007291,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,86.11652867970835,67.66911332733659,378.27944197846193,0.85338,64737460.273426525,10000000,0.1,80.0
